controller_time_s,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz
1064.214,-0.48961025975818334,-0.47161808306319897,0.4296626587036536,1.1733983118249163,2.8482269461256733,0.03267057348693697
1064.8139999999999,-0.48962386585187834,-0.47160810584421675,0.4296629660541118,1.173449406795611,2.8481909929116243,0.03263536027122516
1064.914,-0.48960155832543817,-0.4716228250587681,0.4296719249062013,1.1733587478166199,2.848220101423022,0.03261084999992845
1065.014,-0.4896202417210863,-0.4716143125232531,0.4296792988620184,1.1734671134985621,2.84820821201192,0.03261060632500792
1065.114,-0.48961958678230305,-0.47162734128716155,0.42967841812228025,1.1734173247309456,2.848210379165002,0.032555414848179594
1065.214,-0.48961432590014337,-0.4716198693342166,0.4296880009904084,1.173405386280836,2.8482466505192106,0.03258358692140737
1065.3139999999999,-0.48961469182322337,-0.47162286600170983,0.42965672949133826,1.1733827109815944,2.8481976465012724,0.032635514052192074
1065.414,-0.4895907325359045,-0.47164104227195464,0.4296664310888698,1.1733504493089257,2.8482285457161423,0.032655032162350474
1065.514,-0.48960226874149015,-0.47163374233272237,0.4296778784387671,1.1733607336694425,2.8482247712279403,0.032583225433245114
1065.614,-0.4896157774622142,-0.47161093410347765,0.429673083406209,1.1734082497994598,2.8481990211436363,0.0326234809920683
1065.714,-0.48961676465123316,-0.4716105795691897,0.42968632657531325,1.1734082047304635,2.8482572429055684,0.03259119293391759
1065.8139999999999,-0.4896074078182837,-0.47162145846992,0.4296734055247171,1.1733910273958683,2.8482387228837993,0.032601226860005585
1065.914,-0.48960070509372766,-0.47162964589203193,0.4296919978793835,1.173369767066696,2.848265920346583,0.03256345229539582
1066.014,-0.4896087456794252,-0.4716214380529592,0.4296652207880485,1.173410796795967,2.848239898931258,0.032663805761859434
1066.114,-0.4896045553214393,-0.4716348369616522,0.4295943723756569,1.1733296678865912,2.84815862876517,0.03282894523871147
1066.214,-0.48959988959443024,-0.47162574989870376,0.42960772272931674,1.1733465015900313,2.8481357457807257,0.0327873697382051
1066.3139999999999,-0.48958055835763276,-0.47165295162624543,0.42961459040660227,1.173281901121521,2.848184225317946,0.032748061909270064
1066.414,-0.48959429113587183,-0.47163579402074307,0.4296191538100728,1.1733340341378928,2.84815445795916,0.032731081595724444
1066.514,-0.48958052693054754,-0.4716691211159131,0.4295961126351708,1.1732077970836052,2.8482612837837094,0.03277973141753348
1066.614,-0.4895912967414072,-0.4716546422135044,0.4295766891746171,1.1732604295613815,2.8481481995508973,0.03282477968350229
1066.714,-0.4895832921648578,-0.4716477922790974,0.4295855115708839,1.173243645109226,2.848200932019839,0.0328346294360044
1066.8139999999999,-0.4895971283481159,-0.47164292658218865,0.4295829738223406,1.1732662969969743,2.8481611713509736,0.03280201404018193
1066.914,-0.4896005806690114,-0.4716404450621465,0.4295862834063114,1.1732912050781734,2.8481620757818,0.0328216931948813
1067.014,-0.4895799172598253,-0.47165552851412795,0.4295965095754159,1.1732519927823113,2.848163542206818,0.032770956437933964
1067.114,-0.48959797963521345,-0.47165285582781236,0.4295993724027017,1.1732825421110629,2.8481783705728043,0.032757361687453884
1067.214,-0.48959411565549704,-0.4716415322311372,0.4295975033270957,1.1732765368978186,2.8481909511116337,0.032785584624348836
1067.3139999999999,-0.48958857044010134,-0.47164578089722375,0.42959718211027315,1.1732729290733022,2.848143922535824,0.03277219423319471
1067.414,-0.48957866854113635,-0.4716565444943677,0.42959121542227063,1.1732673347257205,2.8481482202752546,0.03281228838546459
1067.514,-0.48959867597916634,-0.4716249186893075,0.42956112527610335,1.1732935434842962,2.8480726615760843,0.032952227497119964
1067.614,-0.4892767543161035,-0.47192486062077077,0.4294150981543219,1.17230140428447,2.84818427810894,0.033533892327980694
