controller_time_s,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz
4667.3769999999995,-0.48960798030285263,-0.4716094508484814,0.4296756773854952,1.1734072270287716,2.8482140565859164,0.03264522580651307
4667.8769999999995,-0.48960761611068876,-0.4716144966223655,0.429670454460649,1.1733674503173273,2.8482225578311717,0.03265981950882963
4667.977,-0.48959961188973034,-0.471631473900692,0.42968392806254596,1.1733664883590662,2.848208956844884,0.032559762098346164
4668.077,-0.48958732649012954,-0.47163691724650264,0.42969069564474227,1.1733344616651338,2.8482522810791013,0.03259118748643289
4668.177,-0.4896032542244547,-0.47162703372664516,0.42968146573040067,1.1733785625282378,2.848258859671348,0.032601251600870865
4668.277,-0.48960197649207254,-0.47162802363869616,0.4296820996943031,1.1733482729680709,2.8482453193608834,0.032611310871044207
4668.3769999999995,-0.4895973761168833,-0.47162778652129267,0.42966570103481594,1.1733524933362314,2.848202118957689,0.03263363145787633
4668.477,-0.48960644278670185,-0.4716263091248189,0.42969758257228174,1.17336292875831,2.8482468448109377,0.03254496148057384
4668.577,-0.48960487443180617,-0.47162306436847984,0.42970212575778943,1.173405671906541,2.848224368652796,0.03254739584730392
4668.677,-0.48960757283198414,-0.4716293541343447,0.42966237654132144,1.1733735125591707,2.848229204277752,0.03261353390445081
4668.777,-0.48959297844099253,-0.47162314972603203,0.42964609502140044,1.1733148689177857,2.8482189411279193,0.03272904244629498
4668.8769999999995,-0.4895864248930379,-0.47161898567059674,0.4296608366127642,1.173363792879724,2.8482008573392963,0.032667104439436635
4668.977,-0.4895783113178607,-0.4716345571397419,0.42966181227607253,1.173303294938619,2.84821289267548,0.03265317500533865
4669.077,-0.48956502093218296,-0.471642566599579,0.42965080327077376,1.1732720220507986,2.848209864018207,0.03270465460341444
4669.177,-0.48956884300726067,-0.47164017492010385,0.4296349342101505,1.173249492695887,2.8481990875902023,0.03273231977433752
4669.277,-0.48960284045639496,-0.471610789710018,0.4296397060910411,1.173348886484634,2.848158730181755,0.032695825935087686
4669.3769999999995,-0.4895716259684533,-0.471633355741101,0.42964997853237086,1.1732920317475637,2.8482117954182034,0.032714521966189146
4669.477,-0.4895886418953251,-0.4716267569277921,0.4296741097729696,1.173333512428538,2.848203578254575,0.032604625723908306
4669.577,-0.48956894016018904,-0.47164556139883285,0.42963076050921334,1.1732235056415357,2.848214258724164,0.03272325379233221
4669.677,-0.4895886929614044,-0.47162523343869295,0.4296404923911574,1.1733075581271095,2.8482379082240468,0.032740655260795934
4669.777,-0.4895718123657438,-0.4716288059362184,0.42967010542037354,1.1733115064100423,2.8482110045239373,0.032650219680327296
4669.8769999999995,-0.48956200244753123,-0.4716283391881598,0.42959962370840366,1.1732854905176608,2.8481125403624863,0.032862794925745
4669.977,-0.4890345346578047,-0.4720653391194162,0.4292851496650516,1.1716699192085205,2.848195890650504,0.03408763279959228
4670.077,-0.48806323242357813,-0.4723600473163225,0.42740312721311624,1.1690680101362654,2.8461031308504987,0.040313688591284466
4670.177,-0.4845966089997059,-0.47354461765416583,0.41991330303540275,1.1593480661122355,2.8383429471787394,0.06330754831593739
4670.277,-0.4767754183527506,-0.4759871851411702,0.4062036949723236,1.1402244622774387,2.8275238193089183,0.09916740807347538
4670.3769999999995,-0.4674962864660126,-0.4776087404935655,0.3887843180394626,1.1190362344389495,2.8120627524064057,0.1444321529139135
4670.477,-0.45605759101906634,-0.4791194559781187,0.36922745542948393,1.0943782532557516,2.7944412130240246,0.19516829795745916
4670.577,-0.44371159877831445,-0.47988107962886983,0.34991199789704763,1.0697584309577859,2.7766035895917303,0.24442698313008923
4670.677,-0.4370658277468161,-0.479450853248504,0.3362818307979318,1.0605348396590073,2.770533646081467,0.2531954812077823
4670.777,-0.43888977443506755,-0.4812583249660692,0.3316752313107289,1.0686966882441442,2.7969639907463844,0.19501274246934028
4670.8769999999995,-0.44179459828141254,-0.48327692016797885,0.3286249334046955,1.0773952501665909,2.8253031737117458,0.13690065638998528
4670.977,-0.4407240069615043,-0.4824046121269326,0.32269770775563,1.078280412891837,2.8276757684213982,0.13182811908508427
4671.077,-0.436995470781419,-0.47967173916116596,0.31348729923734936,1.0746262029344027,2.8158195743022616,0.15647607923276272
4671.177,-0.4322728287806488,-0.47651365134268453,0.3027781712453165,1.0698650114286816,2.8019839310425234,0.1847594801490777
4671.277,-0.4276366478524251,-0.4738997826105665,0.2930331098074329,1.0651783923893527,2.790212333092715,0.20580660132618436
4671.3769999999995,-0.4250684752862569,-0.472762889942112,0.2858768150786337,1.0643641890604503,2.787774597375943,0.2010901790980106
4671.477,-0.42455243057172876,-0.4738656211515212,0.28166256588019534,1.066580930332938,2.7943875368807323,0.16315306241149852
4671.577,-0.4233793746340764,-0.47377472541002563,0.2760945937260928,1.0684664893794578,2.8025714362195795,0.13716124329990598
4671.677,-0.4189675960230377,-0.4711251186517418,0.26711825572275044,1.0653899925034043,2.7953871618810378,0.15232722600855425
4671.777,-0.41290775181407124,-0.4691243312171145,0.2582373546031655,1.0580849768313434,2.7845587719237286,0.17260866712499537
4671.8769999999995,-0.409376113830807,-0.4678925399050337,0.251198229245331,1.0563072063507482,2.779044256854728,0.16466597026800361
4671.977,-0.40842305365277315,-0.46858051641245113,0.24660353802426535,1.0589494395068053,2.7882713879384493,0.11869956593392607
4672.077,-0.40736620383679645,-0.46848516676039714,0.24141705770157812,1.0622809738963992,2.8029873866083856,0.07516208896688482
4672.177,-0.4045015963040745,-0.466488450694792,0.23402193092306522,1.0642093794226481,2.812203882057161,0.055023446196786695
