controller_time_s,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz
1169.732,-0.4896143486369991,-0.47162001937090064,0.42966543389692957,1.173395969649497,2.8482207483609616,0.03264193557494305
1170.3319999999999,-0.48960876037625434,-0.47162270346764645,0.42969136249521533,1.1733742829072986,2.848281812505928,0.03258043537592697
1170.432,-0.4895994724621725,-0.4716346238988125,0.4296543032971914,1.1733315393027817,2.8482466189422433,0.03262185930976627
1170.532,-0.48958549071666585,-0.4716166130128142,0.4296556858395054,1.1733395855840378,2.8481887405212034,0.03268787221012052
1170.6319999999998,-0.48958448944490646,-0.4716308134809737,0.42962558917410343,1.173326142991969,2.848162694440566,0.03275224821792461
1170.732,-0.4895867725851897,-0.47164627943571935,0.42960736835604957,1.1733231928168446,2.848137886920672,0.032765964419045605
1170.8319999999999,-0.489589775614894,-0.4716201310612712,0.4296358681120943,1.1733066133531813,2.8482316003971047,0.03273277123665831
1170.932,-0.4896059674983982,-0.4716071724735877,0.4296172717151234,1.1733621643221779,2.848142770933364,0.03278007411860651
1171.032,-0.48958459012181405,-0.47164172495040324,0.42963788149440685,1.1732748596478757,2.8482331615182246,0.03268577314312891
1171.1319999999998,-0.4895872997000897,-0.4716244552189883,0.42961781461928356,1.1733125194567633,2.8481753263220075,0.03276765060747413
1171.232,-0.48959968053910163,-0.4716192712296624,0.42961735058362766,1.1733204647859494,2.848163973529555,0.032741692815874954
1171.3319999999999,-0.48959858738057815,-0.4716158817588149,0.429605447548445,1.173338943482109,2.8481479413592026,0.03275872587016874
1171.432,-0.4895905964791615,-0.47161523316418735,0.42962528300701186,1.1732966209849558,2.8482108849991823,0.0327802828287965
1171.532,-0.48959940225608306,-0.4716020522130472,0.42963367670252495,1.173356633284171,2.8481960567313815,0.03276035523741318
1171.6319999999998,-0.4896021854363479,-0.4716126714589991,0.4296245656198337,1.1733337426005823,2.848203069292573,0.03277444623923249
1171.732,-0.48958619401892434,-0.47162414699341687,0.4296290287910458,1.1733197938330282,2.8481803885731116,0.03274337165274603
1171.8319999999999,-0.48957980870913076,-0.47163359414287254,0.42963628926831315,1.1732766389868565,2.8481972507540654,0.03271414259071452
1171.932,-0.48958660332341725,-0.47163036276053993,0.4296371074182019,1.1733120456655048,2.8481977676652743,0.032733611653668
1172.032,-0.4895958038394029,-0.4716214290899396,0.4296073799086967,1.1732907322914456,2.8481768619066767,0.032788639830548576
