controller_time_s,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz
831.4739999999999,-0.4896074456129186,-0.4716237679528581,0.42968384506179713,1.1733747925492422,2.84826617723551,0.03256991243940882
832.074,-0.48959017891712586,-0.4716321149256261,0.42961130446603374,1.1733195409569281,2.8481620824414784,0.03281201543176371
832.174,-0.4895888350164507,-0.4716329363213616,0.429631279435467,1.1733106719785638,2.8482019468420923,0.03273044482644095
832.274,-0.4895753653800893,-0.471652926494043,0.429616570918253,1.1732835365255436,2.8481941852979378,0.03274148237672748
832.3739999999999,-0.48958603967876074,-0.4716357196705009,0.42961045777285894,1.173298450626839,2.8482160567826122,0.03279546224917372
832.4739999999999,-0.4895837140333169,-0.4716422905821419,0.42960470261363976,1.1732555178748438,2.8482033485541205,0.032823431084677786
832.574,-0.48959637886081453,-0.4716255274974755,0.4296280957850735,1.1733248068257969,2.8482037118390124,0.032774142656050935
832.674,-0.48959173925710264,-0.4716343419101128,0.4296317995259853,1.1732879604898487,2.8482078979973062,0.03274601956939485
832.774,-0.4895979864599977,-0.47162421205957167,0.42962247625405064,1.1733573797640313,2.848189985163477,0.03276718183504336
832.8739999999999,-0.48958172334492006,-0.47163732434960687,0.42963383094898855,1.1732999064013019,2.8482084317809955,0.03273741282688624
832.9739999999999,-0.4895794798849471,-0.47164770440516895,0.4296236319750023,1.1732694808969522,2.848227843065114,0.03279713247769145
833.074,-0.48959155865055387,-0.47163055693764605,0.4296199601171561,1.1732907321566335,2.8482316212004224,0.032777908024430084
833.174,-0.48956489501996586,-0.4716565986566477,0.4296229362061565,1.1732161656650937,2.8482326771732884,0.0327588417660361
833.274,-0.48958172783894643,-0.4716418165557367,0.4296241249868998,1.1732877084134674,2.8482062733155353,0.03277560762939068
833.3739999999999,-0.48957476868278116,-0.4716461023936178,0.42962926555784886,1.1732799645132632,2.848240615772359,0.03273285896497092
833.4739999999999,-0.48958208018032207,-0.4716484308102499,0.4296098855425404,1.1732671017297347,2.8482053993668504,0.0328030431901296
833.574,-0.4895649148697499,-0.47162525068040095,0.42959130441656607,1.1732443272679043,2.8481350581968266,0.03301544337472366
833.674,-0.48935098869463695,-0.4718260356856449,0.4294921845953334,1.172605003797206,2.8482381536841257,0.0333491351509074
833.774,-0.48758980914758715,-0.47357272740152695,0.4294259134276359,1.1673648565771197,2.8502258641971174,0.034078302091335375
833.8739999999999,-0.48454585626805263,-0.47593903436870905,0.42891348153366776,1.1586862007153225,2.850833241664972,0.04077797595352065
833.9739999999999,-0.4789571261155961,-0.47563886414453427,0.4253852181066141,1.145193819661762,2.8310686983432816,0.08985925365700205
834.074,-0.46939993759205745,-0.4721599610423075,0.418271997692411,1.123301102021477,2.783246083744068,0.19206208194536678
834.174,-0.46067812993153545,-0.4712536080532895,0.41395237841321897,1.1024757877658014,2.750997478148398,0.2614939157972686
834.274,-0.4568358850182187,-0.473327746862479,0.413192889748646,1.0922021742416101,2.7482422546914056,0.27429609079256145
834.3739999999999,-0.4518238181939399,-0.4781129843809899,0.41302804973698276,1.0779606144587695,2.7545196179495592,0.2760990254800108
834.4739999999999,-0.44518707455331363,-0.4839961796498493,0.4119418915940302,1.0593366019546324,2.7612689394731187,0.2806487319311494
