controller_time_s,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz
1123.386,-0.48960669542919827,-0.47162196826609853,0.42969374357563267,1.1733770391958986,2.8482561726255926,0.03255632319154736
1123.9859999999999,-0.48958629276926036,-0.47162192400196573,0.429632005130602,1.1733221093468498,2.8481624641753847,0.03273518961371301
1124.086,-0.4895891909403287,-0.47164736360082904,0.4296164177653304,1.1732788337875881,2.848191802639093,0.032704788156773884
1124.186,-0.4895691995251884,-0.4716471834185671,0.42962896962825187,1.1732872569803694,2.848198167874187,0.03273909763417376
1124.286,-0.4895852764842054,-0.47163340902368445,0.4296083943496537,1.1732900900052805,2.8482068733803265,0.03279833154551721
1124.386,-0.4896147772804429,-0.471611088233508,0.4296103547096385,1.1733819092188678,2.848191056138385,0.03279235894109117
1124.4859999999999,-0.4895831020683812,-0.4716366763738373,0.42962038592133883,1.17328566141301,2.8481943214338665,0.0327846446713888
1124.586,-0.489574986162959,-0.47164678858068515,0.42961579136378397,1.173260310305657,2.8482097368897277,0.03276630611193922
1124.686,-0.48957914466468705,-0.4716392173051429,0.429612217869264,1.1732761205565723,2.8481679063304157,0.03273224569040002
1124.786,-0.48956912664940083,-0.4716521160681956,0.42961391836172796,1.173248248044097,2.848215748536957,0.03277525801743151
1124.886,-0.48959655647311723,-0.4716169224413144,0.42961290862727763,1.1733637198519509,2.8481692136287196,0.032797129360992494
1124.9859999999999,-0.48959474235545763,-0.4716297034533081,0.42961714205004353,1.1733145196598376,2.8481575337991347,0.032760055612229715
1125.086,-0.48959205007548473,-0.4716337985662419,0.4296259858431558,1.1732926410012807,2.8481963312878475,0.032692551877324415
1125.186,-0.4895870442237679,-0.4716238153261256,0.42964123103794005,1.173325839556617,2.8482050703417663,0.032738735741363996
1125.286,-0.4895757391241873,-0.4716400549339928,0.4296140099315495,1.1732919685861758,2.8481942530259245,0.0328101479716184
1125.386,-0.48958292550587,-0.47163656022759765,0.42961313239694904,1.1733128908057604,2.8481836271823116,0.032784958904789684
1125.4859999999999,-0.48958256721074506,-0.47164044291385543,0.4295995162926814,1.173255250101814,2.8481614786131244,0.032782036902749036
1125.586,-0.48959680389549554,-0.4716206536520521,0.4295892859321593,1.1733257426705739,2.848150404971753,0.03284515391048528
1125.686,-0.48959202711300126,-0.47161713130043026,0.4296327408980237,1.1733131916774702,2.8481740385304732,0.03272649797102669
